id,listingIsTopRated,sellerFeedbackScore,sellerPositivePercent,sellerIsTopRated,price,endAtWeekend,endAtEvening,length,isBroken,isUsed,isSet,freeShipping,isSold
175470874920,0,17,100.0,0,6.552,0,1,6,0,1,0,0,0
175476093540,0,41,100.0,0,0.8316,0,0,7,0,1,0,0,0
354373220673,0,0,0.0,0,33.6,0,0,6,0,1,1,0,0
265970863401,0,227,100.0,0,105.0,1,1,7,0,0,1,1,0
134312911718,0,856,75.0,0,0.8316,0,0,7,0,1,0,0,0
354373769414,0,16,100.0,0,11.549999999999999,1,1,6,0,1,0,0,1
175473602060,0,439,100.0,1,5.0316,0,1,7,0,1,0,0,0
134316863351,0,197,98.0,0,16.38,1,0,7,0,1,1,1,0
265967002215,0,784,100.0,0,4.62,0,0,7,0,0,0,0,0
175471219031,0,17,100.0,0,3.78,0,1,7,0,1,0,0,0
374338179650,0,72,100.0,1,4.83,1,0,7,0,0,0,0,0
255812739885,0,44,100.0,0,5.04,1,0,7,0,0,0,0,0
374329084606,0,4,100.0,0,5.88,1,0,6,0,1,0,0,0
134316274421,0,312,100.0,0,54.6,1,1,7,0,1,0,0,0
354377120441,0,1013,0.0,0,105.0,0,0,5,0,1,0,1,0
325413434944,0,79,100.0,0,42.0,1,1,7,0,1,0,0,0
265966964561,0,924,100.0,0,16.7916,0,0,7,0,1,1,0,1
285023569580,0,717,100.0,1,35.28,1,1,10,0,1,0,0,0
255811003479,0,349,100.0,0,16.8,0,0,5,0,1,0,0,0
403971385551,0,6,100.0,0,0.8316,0,0,6,0,0,0,0,0
385214693357,0,1,100.0,0,100.79159999999999,1,0,6,0,1,0,1,0
165762942896,0,43,100.0,0,16.7916,1,1,7,0,0,0,0,0
134311602575,0,9,100.0,0,6.72,0,0,6,0,1,0,0,0
225232598543,0,39,83.3,0,6.803999999999999,0,0,7,0,0,0,0,0
385204674158,0,48,100.0,0,0.8316,0,1,7,0,1,0,0,0
354373863775,0,3,100.0,0,58.8,1,1,6,0,0,0,0,0
354375420313,0,10,100.0,0,79.8,1,0,6,0,1,1,0,0
275523072504,0,78,100.0,0,5.88,0,0,7,0,0,0,0,0
225238155807,0,476,100.0,0,0.8316,1,0,7,0,1,0,0,0
403975408721,0,16,100.0,0,42.0,0,0,6,0,1,0,0,0
155233466255,0,1914,100.0,1,125.9937,0,1,7,0,1,0,0,0
225238159499,0,476,100.0,0,0.8316,1,0,7,0,1,0,0,0
314217086940,0,7175,100.0,1,8.3916,1,0,7,0,0,0,0,0
225238149871,0,476,100.0,0,0.8316,1,0,7,0,1,0,0,0
304687381643,0,1647,100.0,0,15.12,0,0,7,0,1,0,0,0
334614689675,0,182,97.4,0,4.1916,0,1,7,0,1,0,0,0
285027840213,0,385,100.0,0,4.2,1,0,7,0,1,0,0,0
374339245652,0,51,100.0,0,12.6,1,0,7,0,1,0,0,0
134310205560,0,0,0.0,0,21.0,0,0,6,0,1,0,0,0
334614571957,0,34,100.0,0,168.0,0,0,7,0,1,0,0,0
334612670908,0,1146,100.0,1,2.5116,1,0,10,0,1,0,0,0
134314667355,0,89,100.0,0,8.4,0,0,5,0,0,0,0,0
275528821957,0,297,100.0,0,209.16,1,0,7,0,0,0,0,0
225238166918,0,476,100.0,0,0.8316,1,0,7,0,1,0,0,0
134314879594,0,6,100.0,0,4.2,1,0,6,0,0,0,0,0
275525845291,0,1421,100.0,0,25.191599999999998,1,0,10,0,0,0,0,0
204143328811,0,273,100.0,0,336.0,1,0,7,0,1,1,0,0
275525530510,0,89,100.0,0,16.8,1,0,10,0,0,0,0,0
325411895239,0,161,100.0,1,13.398,1,0,7,0,0,0,0,0
325404800165,0,44,100.0,0,8.4,1,0,7,0,1,0,0,0
364034079862,0,0,0.0,0,8.82,0,0,5,0,1,1,0,0
314217384432,0,9,100.0,0,4.2,1,0,6,0,0,0,0,0
204140229565,0,151,91.7,0,5.88,0,0,7,0,1,0,1,0
225230348903,0,0,0.0,0,3.4776,0,1,6,0,1,0,0,0
144793197649,0,531,100.0,0,46.199999999999996,0,0,7,0,1,1,0,0
134314801800,0,111,100.0,0,29.4,1,0,7,0,0,1,0,0
314211313985,0,10,100.0,0,1.7325,0,0,6,0,0,1,0,0
144792140976,0,33,100.0,0,37.8,0,0,7,0,0,0,0,0
234765916708,0,273,100.0,0,16.758,1,0,7,0,0,1,0,0
134309891151,0,0,0.0,0,37.8,1,0,9,0,1,1,0,1
134309772565,0,6,100.0,0,3.6119999999999997,0,0,6,0,0,0,0,0
225231277071,0,151,100.0,0,10.9116,0,0,10,0,1,0,0,0
295316429515,0,19,100.0,0,32.76,1,0,6,0,1,0,0,0
403971922039,0,1,100.0,0,29.4,0,1,6,0,1,0,0,0
394321033083,0,51,100.0,0,8.4,1,0,7,0,1,0,0,0
155231792757,0,40,100.0,0,16.8,1,0,7,0,1,0,0,0
255799689289,0,1237,100.0,0,21.0,0,0,10,0,0,0,0,0
295313912145,0,1,100.0,0,0.8316,0,1,6,0,1,0,0,0
394313317626,0,1,0.0,0,58.8,0,0,6,0,1,1,0,0
385207621045,0,91,100.0,0,0.84,0,0,7,0,0,0,0,0
304687573065,0,318,100.0,0,15.959999999999999,1,0,10,0,0,0,0,0
304686362739,0,54,100.0,0,15.111599999999997,0,0,7,0,0,0,0,0
403973943717,0,7,0.0,0,5.46,0,1,6,0,1,0,0,0
225234208376,0,10,88.9,0,56.00000000000001,0,0,6,0,0,0,0,0
195448627365,0,41,100.0,0,16.8,0,0,7,0,1,0,0,0
394309495440,0,252,96.0,0,8.4,0,0,10,0,1,0,1,0
364033402607,0,0,0.0,0,0.8316,0,1,6,0,0,0,0,0
374338054745,0,6,100.0,0,46.779599999999995,1,0,6,0,0,0,0,0
334613451928,0,16,100.0,0,15.120000000000001,0,1,6,0,0,0,0,0
165760439368,0,470,100.0,0,14.238,1,0,7,0,0,0,0,0
125597047936,0,59,100.0,0,25.200000000000003,1,1,7,0,0,0,0,0
175472696183,0,80,100.0,0,11.200000000000001,0,0,7,0,0,0,0,0
165760436057,0,470,100.0,0,18.438,1,0,7,0,0,0,0,0
265971784850,0,474,96.0,0,21.0,1,0,7,0,1,0,0,0
204143236975,0,225,100.0,0,15.12,1,0,7,0,0,0,0,0
234762316929,0,25,96.9,0,3.234,0,1,7,0,0,1,0,0
314217167334,0,25,100.0,0,7.5516,1,0,7,0,0,0,0,0
285022969027,0,350,100.0,0,11.9385,0,0,7,0,0,0,0,0
165752024390,0,747,100.0,0,168.0,0,1,7,0,1,0,0,0
285022969024,0,350,100.0,0,11.9385,0,0,7,0,0,0,0,0
295311296695,0,38,0.0,0,46.199999999999996,0,0,7,0,1,0,0,0
195449311988,0,5,100.0,0,8.3916,0,0,6,0,0,0,0,0
285022969022,0,350,100.0,0,11.9385,0,0,7,0,1,0,0,0
134314827328,0,6,100.0,0,4.2,1,0,6,0,0,0,0,0
204140304710,0,1,0.0,0,4.2,0,0,6,0,1,0,0,0
195448689496,0,82,0.0,0,8.4,0,0,7,0,1,0,0,0
125592513214,0,60,96.9,0,41.440000000000005,0,0,7,0,1,0,0,0
275524317535,0,3,100.0,0,117.6,0,0,6,0,0,0,0,0
234766402531,0,96,100.0,0,3.36,1,0,7,0,1,0,0,0
204140495205,0,6,100.0,0,15.75,0,1,6,0,0,0,0,0
185642290961,0,3,100.0,0,16.8,0,0,6,0,0,0,0,0
185640705745,0,3,100.0,0,16.8,0,0,6,0,0,0,0,0
265961522977,0,202,87.5,0,8.82,0,0,10,0,1,0,0,0
185640708150,0,3,100.0,0,16.8,0,0,6,0,1,0,0,0
144797305382,0,202,97.1,0,7.875,1,0,7,0,0,0,0,0
225235889426,0,2185,100.0,0,8.357999999999999,1,1,7,0,0,0,0,0
175470480156,0,43,100.0,0,25.157999999999998,1,0,7,0,0,0,1,0
314213037314,0,25,100.0,0,8.3916,0,0,7,0,1,0,0,1
354368001225,0,830,100.0,1,84.0,0,0,7,0,0,0,0,0
304684589975,0,1611,100.0,0,12.5916,0,0,7,0,0,0,1,1
234767744061,0,956,98.9,0,16.8,1,0,7,0,0,0,0,0
225230918211,0,2313,98.5,1,16.7916,0,0,7,0,0,1,0,0
144797147638,0,1186,100.0,1,0.8316,1,0,7,0,1,0,0,0
115591069734,0,1130,99.2,0,2.94,1,0,10,0,0,0,0,0
334609664623,0,4783,100.0,1,16.7916,0,0,10,0,1,0,0,0
255805310845,0,830,100.0,1,29.4,0,0,7,0,0,0,0,0
155232452543,0,1104,100.0,0,33.5916,0,0,7,0,1,0,0,0
354367992089,0,830,100.0,1,105.0,0,0,7,0,0,0,0,0
354367996653,0,830,100.0,1,29.4,0,0,7,0,0,0,0,0
265965659688,0,252,100.0,0,294.0,0,1,7,0,0,1,0,0
165755674396,0,434,100.0,0,4.83,0,1,7,0,0,0,0,0
115585887135,0,8,100.0,0,4.2,1,0,7,0,0,0,0,0
255807479492,0,417,100.0,1,142.7916,1,0,10,0,0,0,1,0
255805311537,0,830,100.0,1,168.0,0,0,7,0,0,0,0,0
185635982808,0,4455,100.0,0,20.1516,0,0,10,0,0,0,1,0
144797032730,0,1186,100.0,1,0.8316,1,0,7,0,1,0,0,0
175471401553,0,135,100.0,1,50.4,0,0,10,0,1,0,0,0
354373135450,0,72,100.0,0,21.0,0,0,7,0,0,0,0,0
185646469973,0,1580,100.0,1,3.3432,1,0,7,0,1,0,0,0
134311024736,0,4471,99.7,1,16.7916,0,1,5,0,1,0,0,0
304689243290,0,1810,100.0,0,0.84,1,1,7,0,0,0,0,0
255805317636,0,830,100.0,1,126.0,0,0,7,0,0,0,0,0
354371564454,0,102,97.8,0,7.9799999999999995,0,0,7,0,1,0,0,0
255805310532,0,830,100.0,1,84.0,0,0,7,0,0,0,0,0
115593241783,0,133,100.0,1,4.2,0,0,5,0,1,0,0,0
364034362150,0,719,100.0,0,16.7916,0,1,7,0,1,0,0,0
364034388340,0,719,100.0,0,16.7916,0,1,7,0,1,0,0,0
265970252643,0,1523,100.0,0,6.72,0,0,7,0,0,0,0,0
165760853356,0,323,100.0,0,4.2,1,0,7,0,0,0,0,0
175470426436,0,342,100.0,0,33.558,0,0,10,0,1,0,0,0
314217446864,0,0,0.0,0,441.0,1,1,7,0,0,1,0,0
403968365666,0,26,100.0,0,0.8316,0,1,7,0,1,0,0,0
304683901147,0,296,100.0,0,36.96,0,1,7,0,0,1,0,0
314210245256,0,5,100.0,0,0.8316,1,0,7,0,1,0,0,0
325399667901,0,11,100.0,0,0.8316,0,1,10,0,1,0,0,0
394319865245,0,11,100.0,0,0.8316,1,0,7,0,1,0,0,1
115592986792,0,565,100.0,0,25.191599999999998,0,1,5,0,0,0,0,0
314211309800,0,217,100.0,0,3.36,0,0,7,0,1,0,0,0
115589551845,1,4806,98.7,1,12.1716,1,0,10,0,0,0,1,0
155241457107,0,375,100.0,0,314.9916,1,0,7,0,0,0,0,0
394315591417,0,8,100.0,0,10.08,0,1,7,0,0,0,0,0
385202410963,0,2,100.0,0,13.4316,1,0,7,0,1,0,0,0
265975988253,0,410,100.0,0,5.838,1,0,7,0,1,0,0,0
255805310090,0,830,100.0,1,12.6,0,0,7,0,0,0,0,0
234761617551,0,29,100.0,0,4.2,0,0,7,0,1,0,0,0
185640671169,0,105,100.0,0,58.791599999999995,0,0,7,0,1,0,0,0
195451665065,0,123,99.2,0,22.637999999999998,1,1,7,0,0,0,0,0
325403794031,0,1560,100.0,1,13.86,0,1,7,0,0,0,0,1
115587801378,0,40,100.0,0,42.0,0,1,7,0,0,0,0,0
354368004169,0,830,100.0,1,42.0,0,0,7,0,0,0,0,0
134316051004,0,61,95.2,0,9.2316,1,0,7,0,1,0,0,0
175470628119,0,2735,100.0,0,83.99159999999999,1,0,7,0,0,0,0,1
275522383343,0,198,100.0,1,15.0948,0,1,7,0,1,0,0,0
385206799965,1,19100,99.9,1,41.9916,0,1,5,0,1,0,1,0
325408859867,0,109,100.0,0,10.08,0,0,7,0,0,0,0,0
394315752756,0,3,100.0,0,12.6,0,1,7,0,1,0,0,0
185638954400,0,116,98.8,1,0.8316,0,0,7,0,0,0,0,0
325406243168,0,3261,100.0,1,16.8,1,1,10,0,0,0,0,0
185639186803,0,3,100.0,0,16.8,0,0,7,0,1,0,0,0
394315759937,0,3,100.0,0,12.6,0,1,7,0,1,0,0,0
185640891987,0,3,100.0,0,16.8,0,0,7,0,1,0,0,0
265967072963,0,7479,99.2,0,12.040000000000001,0,0,7,0,1,0,0,1
185644983006,0,428,100.0,0,20.9916,1,0,7,0,0,0,0,0
325406323554,0,1040,100.0,0,74.6592,0,1,7,0,1,1,0,0
204143213099,0,595,100.0,0,7.14,0,0,5,0,1,1,0,1
204139235717,0,388,100.0,0,54.6,0,0,7,0,0,0,0,0
195453043848,0,29,96.7,0,12.6,1,0,7,0,1,0,0,0
225229672966,0,217,100.0,0,8.4,0,0,10,0,0,0,0,0
