id,listingIsTopRated,sellerFeedbackScore,sellerPositivePercent,sellerIsTopRated,price,endAtWeekend,endAtEvening,length,isBroken,isUsed,isLarge,freeShipping,isSold
285024208486,0,20944,100.0,1,18.4884,0,1,5,0,0,0,0,1
285023228487,0,20941,100.0,1,10.92,0,1,5,0,0,0,0,1
325410684358,0,1280,99.9,1,7.5516,0,1,10,0,1,0,0,1
155238503611,0,23494,99.9,1,1.05,0,1,10,0,0,0,0,1
155238503616,0,23494,99.9,1,1.0836,0,1,10,0,0,0,0,1
155238503624,0,23494,99.9,1,2.3184,0,1,10,0,0,0,0,1
285024519210,0,20944,100.0,1,363.6276,0,1,5,0,0,0,0,1
155238503608,0,23494,99.9,1,7.979999999999999,0,1,10,0,0,0,0,1
125591785822,0,807,100.0,1,138.6,0,1,7,0,1,0,0,1
275523045272,0,20941,100.0,1,53.76,0,1,5,0,0,0,0,1
354360362659,0,55155,99.5,0,169.26,0,1,10,0,1,0,0,1
285023110096,0,20941,100.0,1,26.0484,0,1,5,0,0,0,0,1
155238503614,0,23494,99.9,1,19.74,0,1,10,0,0,0,0,1
275523392002,0,20941,100.0,1,53.76,0,1,5,0,0,0,0,1
155238503622,0,23494,99.9,1,23.52,0,1,10,0,1,0,0,1
385198913306,0,23469,99.9,1,6.3,0,1,10,0,0,0,0,1
385198944383,0,23469,99.9,1,9.24,0,1,10,0,0,0,0,1
155240590278,0,1086,99.5,0,4.62,1,1,7,0,1,0,0,1
155238503610,0,23494,99.9,1,31.08,0,1,10,0,0,0,0,1
385210971230,0,23494,99.9,1,1.0836,0,1,10,0,0,0,0,1
155238503599,0,23494,99.9,1,8.82,0,1,10,0,0,0,0,1
385200987598,0,5229,100.0,1,123.9,0,1,7,0,1,0,0,1
385210971227,0,23494,99.9,1,1.0836,0,1,10,0,0,0,0,1
385210971224,0,23494,99.9,1,5.88,0,1,10,0,0,0,0,1
285022975329,0,20941,100.0,1,18.06,0,1,5,0,0,0,0,1
385210971238,0,23494,99.9,1,13.86,0,1,10,0,0,0,0,1
385210971222,0,23494,99.9,1,5.88,0,1,10,0,0,0,0,1
155238503595,0,23494,99.9,1,17.2956,0,1,10,0,0,0,0,1
385210971235,0,23494,99.9,1,12.18,0,1,10,0,0,0,0,1
385210971225,0,23494,99.9,1,19.3704,0,1,10,0,0,0,0,1
385216005296,0,5,100.0,0,16.8,1,0,7,0,0,0,0,1
155238505653,0,23494,99.9,1,23.52,0,1,10,0,1,0,0,1
354365757107,0,911,100.0,1,41.9916,0,0,10,0,1,1,0,1
385210971233,0,23494,99.9,1,61.6476,0,1,10,0,0,0,0,1
134310172873,0,48,100.0,0,4.2,0,0,7,0,1,0,0,1
385198929092,0,23469,99.9,1,40.32,0,1,10,0,0,0,0,1
334615662188,0,1215,100.0,0,91.56,0,0,7,0,1,0,0,1
155228749912,0,23469,99.9,1,33.6,0,1,10,0,0,0,0,1
134315062682,0,416,98.1,0,100.8,1,1,7,0,1,0,0,1
204143530192,0,45,0.0,0,6.3,1,0,7,0,1,1,0,1
385210977198,0,23494,99.9,1,4.62,0,1,10,0,1,0,0,1
334608673752,0,4625,100.0,1,12.5916,0,0,10,0,1,0,0,1
155228817815,0,23469,99.9,1,39.48,0,1,10,0,0,0,0,1
265974661040,0,3,0.0,0,12.6,1,0,6,0,1,0,0,1
354369953620,0,55195,99.5,0,33.6,1,1,10,0,1,0,0,1
385198894570,0,23469,99.9,1,22.428,0,1,10,0,0,0,0,1
385198966843,0,23469,99.9,1,25.0152,0,1,10,0,1,0,0,1
204138285859,0,3815,99.5,0,16.7916,0,1,7,0,1,0,0,1
125595183337,0,834,100.0,0,58.7916,1,1,7,0,1,0,0,1
275523312283,0,20941,100.0,1,44.31,0,1,5,0,0,0,0,1
354377294347,0,213,100.0,1,79.8,1,0,7,0,1,0,0,1
234764484001,0,1239,100.0,0,108.1164,0,0,7,1,0,0,0,1
155238503603,0,23494,99.9,1,9.66,0,1,10,0,0,0,0,1
155238503613,0,23494,99.9,1,29.064,0,1,10,0,0,0,0,1
155238503605,0,23494,99.9,1,31.92,0,1,10,0,0,0,0,1
385198882585,0,23469,99.9,1,13.02,0,1,10,0,0,0,0,1
385213680144,0,428,100.0,1,15.12,1,0,7,0,1,0,0,1
155228730609,0,23469,99.9,1,12.18,0,1,10,0,0,0,0,1
385210971231,0,23494,99.9,1,14.7,0,1,10,0,0,0,0,1
155238503620,0,23494,99.9,1,20.5884,0,1,10,0,0,0,0,1
385198907851,0,23469,99.9,1,16.38,0,1,10,0,0,0,0,1
155228789937,0,23469,99.9,1,23.184,0,1,10,0,0,0,0,1
155238503621,0,23494,99.9,1,30.5424,0,1,10,0,0,0,0,1
155238503618,0,23494,99.9,1,45.36,0,1,10,0,0,0,0,1
385210971229,0,23494,99.9,1,29.064,0,1,10,0,0,0,0,1
155238503597,0,23494,99.9,1,4.62,0,1,10,0,0,0,0,1
155238503604,0,23494,99.9,1,10.5,0,1,10,0,0,0,0,1
385198933248,0,23469,99.9,1,17.262,0,1,10,0,0,0,0,1
155238503617,0,23494,99.9,1,3.57,0,1,10,0,0,0,0,1
155238503598,0,23494,99.9,1,6.3,0,1,10,0,0,0,0,1
155238503607,0,23494,99.9,1,17.262,0,1,10,0,0,0,0,1
155238503601,0,23494,99.9,1,5.88,0,1,10,0,0,0,0,1
385210971220,0,23494,99.9,1,6.3,0,1,10,0,0,0,0,1
334615550371,0,4630,100.0,1,12.5916,1,0,10,0,1,0,0,1
385208903383,0,23488,99.9,1,3.57,0,1,10,0,1,0,0,1
385210971232,0,23494,99.9,1,18.06,0,1,10,0,0,0,0,1
155228766267,0,23469,99.9,1,25.2,0,1,10,0,0,0,0,1
334615550366,0,4630,100.0,1,12.5916,1,0,10,0,1,0,0,1
155238503606,0,23494,99.9,1,8.4,0,1,10,0,0,1,0,1
155238503602,0,23494,99.9,1,23.52,0,1,10,0,0,0,0,1
354373025908,0,38,100.0,0,10.08,1,0,10,0,1,0,0,1
334615550370,0,4630,100.0,1,20.9916,1,0,10,0,1,0,0,1
155238643178,0,33,100.0,0,0.42,1,1,7,0,0,0,0,1
304690285124,0,4170,97.6,0,11.717999999999998,1,0,7,0,0,0,0,1
364035385940,0,10,100.0,0,84.0,0,0,7,0,1,0,0,1
155238503619,0,23494,99.9,1,49.56,0,1,10,0,0,0,0,1
155238503600,0,23494,99.9,1,4.62,0,1,9,0,0,0,0,1
155238503615,0,23494,99.9,1,34.44,0,1,10,0,0,0,0,1
115592890828,0,89,100.0,0,27.216,1,1,7,0,0,0,0,1
155238503609,0,23494,99.9,1,18.06,0,1,10,0,0,0,0,1
165760723400,0,3,100.0,0,16.8,1,0,7,0,1,0,0,1
354374932744,0,33,100.0,0,8.4,1,0,7,0,1,0,0,1
115588932862,0,3188,98.4,0,35.086800000000004,1,0,7,0,1,0,0,1
334618232945,0,1381,100.0,0,209.9916,1,1,5,0,1,0,0,1
403973457195,0,4399,99.1,0,13.02,0,1,7,0,1,0,0,1
285023567708,0,2527,99.4,0,36.12,0,1,7,0,0,0,0,1
255805749489,0,5774,99.7,0,37.8,1,0,5,0,1,0,0,1
275528895243,0,1194,100.0,0,243.6,1,0,7,0,1,0,0,1
403978657182,0,1601,94.3,0,21.0,1,0,7,0,0,0,0,1
275521841026,0,985,98.5,0,42.0,0,0,10,0,1,0,0,1
134314116833,0,416,98.1,0,154.7028,1,1,7,0,1,0,0,1
185640546181,1,9929,100.0,1,40.2948,0,0,7,0,1,0,0,1
314210514765,0,3,100.0,0,19.068,0,1,10,0,1,0,0,1
115593987699,0,1430,100.0,1,16.7916,1,0,7,0,1,0,0,1
374330745786,0,3542,100.0,0,249.48,0,0,7,0,0,0,1,1
