id,listingIsTopRated,sellerFeedbackScore,sellerPositivePercent,sellerIsTopRated,price,endAtWeekend,endAtEvening,length,isBroken,isUsed,isLarge,freeShipping,isSold
394317827323,1,1014,99.0,1,13.44,0,0,5,0,0,0,0,0
175475341815,1,1757,99.7,1,21.470399999999998,0,0,5,0,0,0,0,0
334618315247,0,1533,99.5,0,12.6,1,1,7,0,1,0,0,0
374332345674,0,155,99.4,1,16.7916,1,0,5,0,0,0,0,0
304682203847,0,153,99.2,1,4.2,1,0,7,0,0,0,0,0
234768540477,0,533,100.0,0,7.5516,1,0,7,0,1,0,0,0
265970701727,0,139,100.0,0,168.0,0,0,7,0,1,0,0,0
225231284005,0,262,100.0,1,16.7916,0,0,7,0,1,0,0,0
255812469844,0,2557,100.0,1,12.6,1,0,7,0,1,0,0,0
385208489364,0,40,100.0,0,16.8,0,0,7,0,1,0,0,0
185638763370,0,113,100.0,1,17.598,0,1,10,0,1,0,0,0
125593247284,0,1365,100.0,0,16.7916,0,0,7,0,1,0,0,0
115592617494,0,180,100.0,0,16.8,1,0,7,0,0,0,0,0
255803098604,1,3751,98.8,1,45.486,0,1,7,0,0,1,1,0
265963531231,0,185,93.5,0,44.855999999999995,1,0,7,0,1,0,0,0
354377622178,0,15,100.0,0,5.628,1,1,7,0,1,0,0,1
314219015941,0,5,100.0,0,33.6,1,0,5,0,1,0,1,0
354370016172,1,360,100.0,1,22.671599999999998,0,1,7,0,0,0,0,0
265974017464,0,284,100.0,0,8.4,1,0,7,0,1,0,0,0
394318800350,0,926,100.0,1,15.959999999999999,1,1,7,0,1,0,0,0
285023498758,0,148,100.0,0,0.8316,0,1,7,0,1,0,0,0
403968349818,0,610,100.0,1,25.191599999999998,1,0,7,0,1,0,0,0
275523645058,1,8209,99.5,1,13.44,0,1,5,0,0,0,0,0
234759590586,0,142,100.0,0,83.16,0,0,7,0,1,0,0,0
374332208969,0,123,99.2,1,8.4,0,0,7,0,1,0,0,0
285022209799,1,8209,99.5,1,19.32,0,1,7,0,0,0,0,0
265963616672,0,185,93.5,0,24.695999999999998,0,1,7,0,1,0,0,0
185644932589,0,1344,100.0,0,37.7916,1,0,7,1,0,0,0,0
374335180311,0,26,100.0,0,8.4,0,1,7,0,1,0,0,0
155237081127,0,930,100.0,1,8.3916,0,1,7,0,1,0,0,0
225230055152,0,677,100.0,0,117.5664,1,0,7,0,1,0,0,0
115592365471,0,797,100.0,0,16.8,0,0,5,0,0,0,0,0
155237262982,1,2923,98.7,1,15.5232,0,0,5,0,0,0,0,0
265966833079,0,1772,100.0,0,33.6,0,0,7,0,1,0,0,0
125599296975,0,1151,97.8,0,16.7916,1,0,7,0,1,1,0,1
195451280227,0,197,100.0,0,33.6,0,0,7,0,0,0,1,0
165760550108,0,58,100.0,0,37.7916,1,0,7,0,1,0,0,0
285020659035,0,2605,98.0,1,57.12,1,0,7,0,1,0,0,0
354371846985,1,1948,99.6,1,48.804,0,1,7,0,0,0,0,0
155239813328,0,4,100.0,0,6.132,1,0,7,0,1,0,0,1
325412642734,0,525,100.0,1,7.5516,1,0,7,0,1,0,0,0
204141383248,0,240,97.9,0,37.758,0,0,5,0,0,0,1,1
165754440123,0,1062,100.0,0,25.157999999999998,1,0,10,0,1,0,1,0
325402051525,0,671,100.0,0,3.3767999999999994,0,0,10,0,1,0,0,0
265963617750,0,185,93.5,0,54.852,0,1,7,0,1,0,0,0
134311749122,0,10,100.0,0,9.24,0,0,7,0,1,0,0,0
155232528893,0,1317,100.0,0,155.82,0,0,7,0,1,0,0,0
234762053558,0,1612,100.0,1,19.3032,0,0,7,0,1,0,0,0
275523583649,0,2429,100.0,0,10.877999999999998,0,1,7,0,0,0,0,0
364036813424,1,723,99.5,1,29.148,0,1,7,0,0,0,0,0
144795855436,0,24,100.0,0,16.7916,1,0,7,0,0,1,0,1
334614242725,0,1005,100.0,1,25.157999999999998,0,0,7,0,1,0,1,0
275521069291,0,2344,100.0,1,13.4316,1,0,7,0,1,0,0,0
255812678995,0,406,100.0,1,15.12,1,0,7,0,1,0,0,0
155231643572,0,1039,100.0,0,167.16,1,0,7,1,0,0,0,0
255803063761,1,3748,98.8,1,55.062,0,1,7,0,0,1,1,0
325405758653,0,549,98.4,1,4.2,0,0,7,0,0,0,0,0
285027888180,0,215,98.8,1,8.3916,1,0,7,0,1,0,0,0
403978274819,0,4,100.0,0,11.508,1,0,7,0,0,0,0,0
304690288879,0,16,0.0,0,14.615999999999998,1,0,7,0,1,0,0,0
325413108045,0,272,100.0,0,273.0,1,1,7,0,1,0,0,0
354371501024,0,65,100.0,0,11.7516,0,0,7,0,1,0,0,0
125596924206,0,111,100.0,0,11.172,1,1,7,0,0,0,0,0
185641023578,0,4,100.0,0,7.476,0,0,7,0,0,0,0,0
225233867840,0,1056,100.0,0,10.08,0,0,7,0,1,1,0,0
134314714804,0,470,100.0,0,8.4,1,0,7,0,1,0,0,0
175472261924,0,96,100.0,0,11.172,0,1,7,0,0,0,0,0
275525709820,0,849,98.8,1,41.16,0,0,7,0,1,0,0,0
304682135848,0,38,100.0,0,21.0,1,0,7,0,0,0,0,0
334613531281,0,11,92.3,0,16.7916,0,1,7,0,1,0,0,0
374339666366,0,200,100.0,0,10.029599999999999,1,0,7,0,0,0,0,0
325408768336,0,291,100.0,0,21.0,0,0,5,0,1,0,0,0
285021148926,0,300,96.8,0,21.0,0,1,7,0,1,0,0,0
374338289399,0,121,100.0,0,16.758,0,1,5,0,1,0,0,0
204136918815,0,266,100.0,0,14.7,1,0,7,0,0,0,0,0
295319429010,0,458,100.0,0,42.0,1,0,7,0,1,0,1,0
185646567975,0,228,100.0,0,7.9799999999999995,1,0,7,0,1,0,0,0
125589890961,1,4732,98.8,1,7.56,0,1,7,0,0,0,0,0
225232590227,0,18,100.0,0,21.0,1,0,10,0,0,0,0,0
255809432779,0,1485,100.0,1,4.1916,0,0,5,1,0,0,0,0
374332210299,0,123,99.2,1,12.6,0,0,7,0,1,0,0,0
175471877065,0,75,95.5,0,42.0,0,0,7,0,0,0,0,0
334610747368,0,0,0.0,0,252.0,0,0,8,0,1,0,0,0
403975454156,0,267,100.0,0,3.36,1,1,7,0,1,0,0,0
195449359697,0,677,100.0,0,12.5916,0,1,7,0,1,0,0,0
165759388288,0,110,100.0,0,21.0,1,1,7,0,0,1,0,0
125598222142,0,183,100.0,1,19.731599999999997,1,0,7,0,1,0,0,0
234758919498,0,59,96.8,0,21.0,0,1,7,0,0,0,0,0
394321464691,0,3129,98.9,1,12.5916,1,0,7,0,0,0,0,0
334615356847,0,652,100.0,0,15.12,0,0,7,0,0,0,0,0
165762887897,0,3659,99.7,1,7.56,1,1,7,1,0,0,0,0
115589895342,0,193,100.0,0,21.0,0,0,7,0,1,0,0,0
204140227789,0,2806,99.0,1,42.0,1,0,10,0,1,0,0,0
155241745046,0,18,100.0,0,9.156,1,0,7,0,1,0,0,0
225235153840,0,1932,99.2,1,19.3116,0,0,7,0,1,0,0,0
175473056511,1,9929,100.0,1,78.9348,0,0,7,0,1,0,0,0
134311979395,0,1680,100.0,1,20.9916,0,1,7,0,0,0,0,0
385206848440,1,81,100.0,1,25.2,0,1,7,0,0,0,0,0
